date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:21	659251/659251	---M--	200	added ('OK')	image/png	etag:%22220579f3262db1:0%22	http://robotics.sdsmt.edu/images/2/6/f/9/3/26f938e534fa0744d88e7920240199c03dec87e3-competition6.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/6/f/9/3/26f938e534fa0744d88e7920240199c03dec87e3-competition6.png	(from http://robotics.sdsmt.edu/gallery/2020-pumpkin-chunkin)
14:06:36	624850/624850	---M--	200	added ('OK')	image/jpeg	etag:%223e78f4408c62db1:0%22	http://robotics.sdsmt.edu/images/e/a/a/d/e/eaade64665ba03ceaf6a5a182cc5221248ce5623-20200917225745.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/e/a/a/d/e/eaade64665ba03ceaf6a5a182cc5221248ce5623-20200917225745.jpg	(from http://robotics.sdsmt.edu/gallery/2020-srt)
14:06:49	876889/876889	---M--	200	added ('OK')	image/jpeg	etag:%22efff1c418c62db1:0%22	http://robotics.sdsmt.edu/images/6/7/a/7/1/67a71a06f287111344da7b933c200d47b8378552-20200928204055.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/7/a/7/1/67a71a06f287111344da7b933c200d47b8378552-20200928204055.jpg	(from http://robotics.sdsmt.edu/gallery/2020-srt)
14:07:07	878450/878450	---M--	200	added ('OK')	image/jpeg	etag:%22291caa841562db1:0%22	http://robotics.sdsmt.edu/images/a/8/2/d/3/a82d3dcb2315dc369d32997b1c4e76bc7d20ed3a-20200307132032.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/a/8/2/d/3/a82d3dcb2315dc369d32997b1c4e76bc7d20ed3a-20200307132032.jpg	(from http://robotics.sdsmt.edu/gallery/2020-boy-scouts-robotics-merit-badge)
14:07:11	1430703/1430703	---M--	200	added ('OK')	image/jpeg	etag:%22c85867841562db1:0%22	http://robotics.sdsmt.edu/images/f/f/e/6/a/ffe6ad31b110210111f30a511317f4ef26f663e3-20200307093302.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/f/f/e/6/a/ffe6ad31b110210111f30a511317f4ef26f663e3-20200307093302.jpg	(from http://robotics.sdsmt.edu/gallery/2020-boy-scouts-robotics-merit-badge)
14:07:16	732709/732709	---M--	200	added ('OK')	image/jpeg	etag:%228bcad9841562db1:0%22	http://robotics.sdsmt.edu/images/9/5/a/b/3/95ab3d3d4ba69f9dc338a8f8a0f10a993c90b5c1-20200307140007.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/5/a/b/3/95ab3d3d4ba69f9dc338a8f8a0f10a993c90b5c1-20200307140007.jpg	(from http://robotics.sdsmt.edu/gallery/2020-boy-scouts-robotics-merit-badge)
14:07:39	750407/750407	---M--	200	added ('OK')	image/jpeg	etag:%22872758851562db1:0%22	http://robotics.sdsmt.edu/images/9/8/9/e/b/989eb364410c7ae1f9f28d0c30d48c630f84f13d-20200307155656.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/8/9/e/b/989eb364410c7ae1f9f28d0c30d48c630f84f13d-20200307155656.jpg	(from http://robotics.sdsmt.edu/gallery/2020-boy-scouts-robotics-merit-badge)
14:07:42	726173/726173	---M--	200	added ('OK')	image/jpeg	etag:%2249a9ea46562db1:0%22	http://robotics.sdsmt.edu/images/0/6/d/1/d/06d1dd3bf1f21aacd0d524af6084182bae53c45a-20200220114816-1.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/6/d/1/d/06d1dd3bf1f21aacd0d524af6084182bae53c45a-20200220114816-1.jpg	(from http://robotics.sdsmt.edu/gallery/2020-engineering-and-science-day)
14:07:47	1119319/1119319	---M--	200	added ('OK')	image/jpeg	etag:%2255121851562db1:0%22	http://robotics.sdsmt.edu/images/b/2/7/7/d/b277dbe8e907f6fca7968d4c3f0e746d7464bdc1-20200307143650.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/b/2/7/7/d/b277dbe8e907f6fca7968d4c3f0e746d7464bdc1-20200307143650.jpg	(from http://robotics.sdsmt.edu/gallery/2020-boy-scouts-robotics-merit-badge)
14:07:58	445767/445767	---M--	200	added ('OK')	image/jpeg	etag:%224f68dea46562db1:0%22	http://robotics.sdsmt.edu/images/c/e/4/6/f/ce46f3796d2cb6600246f8459018127c4cd2a86f-87045773101581560984277042970023812793368576o.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/c/e/4/6/f/ce46f3796d2cb6600246f8459018127c4cd2a86f-87045773101581560984277042970023812793368576o.jpg	(from http://robotics.sdsmt.edu/gallery/2020-engineering-and-science-day)
14:07:58	289107/289107	---M--	200	added ('OK')	image/jpeg	etag:%22fbb4ba56562db1:0%22	http://robotics.sdsmt.edu/images/2/b/0/f/2/2b0f20da8766d5f28f8f44cf03fb1a2df2f2ab3a-87309096101581560983927041448627563395022848o.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/b/0/f/2/2b0f20da8766d5f28f8f44cf03fb1a2df2f2ab3a-87309096101581560983927041448627563395022848o.jpg	(from http://robotics.sdsmt.edu/gallery/2020-engineering-and-science-day)
14:08:01	634103/634103	---M--	200	added ('OK')	image/jpeg	etag:%224d91c6a46562db1:0%22	http://robotics.sdsmt.edu/images/3/5/b/a/4/35ba45adc0c7f3be4e298a6601ccee15a7cf2496-20200220114836.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/3/5/b/a/4/35ba45adc0c7f3be4e298a6601ccee15a7cf2496-20200220114836.jpg	(from http://robotics.sdsmt.edu/gallery/2020-engineering-and-science-day)
14:08:09	241037/241037	---M--	200	added ('OK')	image/jpeg	etag:%22f1142da56562db1:0%22	http://robotics.sdsmt.edu/images/c/3/1/2/c/c312c9f40c124b103a1c677f4bb4d49e7431314f-87389432101581560982877047561738972028731392o.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/c/3/1/2/c/c312c9f40c124b103a1c677f4bb4d49e7431314f-87389432101581560982877047561738972028731392o.jpg	(from http://robotics.sdsmt.edu/gallery/2020-engineering-and-science-day)
14:08:39	1037765/1037765	---M--	200	added ('OK')	image/jpeg	etag:%222655a9111462db1:0%22	http://robotics.sdsmt.edu/images/9/d/e/4/1/9de41b760feca3022f4677dcfcf1caf4170d2a17-20191202184554.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/d/e/4/1/9de41b760feca3022f4677dcfcf1caf4170d2a17-20191202184554.jpg	(from http://robotics.sdsmt.edu/gallery/2019-parade-of-trees)
14:08:41	1027296/1027296	---M--	200	added ('OK')	image/jpeg	etag:%22f052e7111462db1:0%22	http://robotics.sdsmt.edu/images/8/0/c/8/b/80c8b4a1931f3dff50a25512e30988c25e3f0cfd-20191202184623.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/0/c/8/b/80c8b4a1931f3dff50a25512e30988c25e3f0cfd-20191202184623.jpg	(from http://robotics.sdsmt.edu/gallery/2019-parade-of-trees)
14:08:41	797800/797800	---M--	200	added ('OK')	image/jpeg	etag:%2222cda468c62db1:0%22	http://robotics.sdsmt.edu/images/7/5/b/d/6/75bd6fc5ab4c2d62b017c88339d496e3b9d585d6-20191102173755.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/7/5/b/d/6/75bd6fc5ab4c2d62b017c88339d496e3b9d585d6-20191102173755.jpg	(from http://robotics.sdsmt.edu/gallery/halloween-party-2019)
14:09:05	615744/615744	---M--	200	added ('OK')	image/jpeg	etag:%22c8495d478c62db1:0%22	http://robotics.sdsmt.edu/images/0/7/a/2/a/07a2aba20853d4871f8d189fcc9d2c0480770943-20191102194910.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/7/a/2/a/07a2aba20853d4871f8d189fcc9d2c0480770943-20191102194910.jpg	(from http://robotics.sdsmt.edu/gallery/halloween-party-2019)
14:09:15	1067965/1067965	---M--	200	added ('OK')	image/jpeg	etag:%22d2881a478c62db1:0%22	http://robotics.sdsmt.edu/images/c/f/a/0/6/cfa067943c1b3a66aca20ef356a4d2c7f52c13e2-20191102173809.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/c/f/a/0/6/cfa067943c1b3a66aca20ef356a4d2c7f52c13e2-20191102173809.jpg	(from http://robotics.sdsmt.edu/gallery/halloween-party-2019)
14:09:39	1530998/1530998	---M--	200	added ('OK')	image/jpeg	etag:%22cf3957351060db1:0%22	http://robotics.sdsmt.edu/images/f/7/c/9/e/f7c9e9c691a2594a821c2f9c8352899219f0ecee-20191030140321.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/f/7/c/9/e/f7c9e9c691a2594a821c2f9c8352899219f0ecee-20191030140321.jpg	(from http://robotics.sdsmt.edu/gallery/east-middle-school-event)
14:09:48	848679/848679	---M--	200	added ('OK')	image/jpeg	etag:%22b494d5351060db1:0%22	http://robotics.sdsmt.edu/images/6/9/e/a/0/69ea00a2d4132d6d8aa4c3089bbe72cefb8bdd80-20191030140345.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/9/e/a/0/69ea00a2d4132d6d8aa4c3089bbe72cefb8bdd80-20191030140345.jpg	(from http://robotics.sdsmt.edu/gallery/east-middle-school-event)
14:09:56	1395832/1395832	---M--	200	added ('OK')	image/jpeg	etag:%22729697351060db1:0%22	http://robotics.sdsmt.edu/images/c/1/7/b/9/c17b9dc3fbedb18c960f781739b383726a8e68d8-20191030140331.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/c/1/7/b/9/c17b9dc3fbedb18c960f781739b383726a8e68d8-20191030140331.jpg	(from http://robotics.sdsmt.edu/gallery/east-middle-school-event)
14:10:30	1513103/1513103	---M--	200	added ('OK')	image/jpeg	etag:%2255835a2a1f60db1:0%22	http://robotics.sdsmt.edu/images/0/f/7/f/3/0f7f3a9f84929fc18bdda0f1694e4db887cc7da0-20190829125754.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/f/7/f/3/0f7f3a9f84929fc18bdda0f1694e4db887cc7da0-20190829125754.jpg	(from http://robotics.sdsmt.edu/gallery/fall-2019-org-fair)
14:10:32	1049496/1049496	---M--	200	added ('OK')	image/jpeg	etag:%22832e02a1f60db1:0%22	http://robotics.sdsmt.edu/images/9/c/e/9/e/9ce9e718c1fd509a382abc4700cb25c5d852c839-20190829125827.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/c/e/9/e/9ce9e718c1fd509a382abc4700cb25c5d852c839-20190829125827.jpg	(from http://robotics.sdsmt.edu/gallery/fall-2019-org-fair)
14:10:39	1552499/1552499	---M--	200	added ('OK')	image/jpeg	etag:%221ba39f2a1f60db1:0%22	http://robotics.sdsmt.edu/images/f/4/4/8/6/f4486c1ba4f54b82654a637d9c83d4303f39acaa-20190829125815.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/f/4/4/8/6/f4486c1ba4f54b82654a637d9c83d4303f39acaa-20190829125815.jpg	(from http://robotics.sdsmt.edu/gallery/fall-2019-org-fair)
14:11:02	590866/590866	---M--	200	added ('OK')	image/png	etag:%22b38dcf65435ddb1:0%22	http://robotics.sdsmt.edu/images/a/0/f/b/e/a0fbe77f6ac7b4ccee597f96461e72267fc431d8-20190710231827.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/a/0/f/b/e/a0fbe77f6ac7b4ccee597f96461e72267fc431d8-20190710231827.png	(from http://robotics.sdsmt.edu/memes)
14:11:06	945617/945617	---M--	200	added ('OK')	image/jpeg	etag:%224f59ad4b8c62db1:0%22	http://robotics.sdsmt.edu/images/a/1/7/d/4/a17d4d5a83aaca13c870865e4dc0b342f9c62281-20190829181005.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/a/1/7/d/4/a17d4d5a83aaca13c870865e4dc0b342f9c62281-20190829181005.jpg	(from http://robotics.sdsmt.edu/gallery/main-street-square-hardrocker-night)
14:11:14	1231529/1231529	---M--	200	added ('OK')	image/jpeg	etag:%2211fa6c4b8c62db1:0%22	http://robotics.sdsmt.edu/images/0/7/3/a/0/073a03adc242ff0b7fccb6b8a161ce3ef703a377-20190829181011.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/7/3/a/0/073a03adc242ff0b7fccb6b8a161ce3ef703a377-20190829181011.jpg	(from http://robotics.sdsmt.edu/gallery/main-street-square-hardrocker-night)
14:11:17	374186/374186	---M--	200	added ('OK')	image/png	etag:%22218cee65435ddb1:0%22	http://robotics.sdsmt.edu/images/2/f/8/2/f/2f82f74969874b3d3625d92853431b991a97c354-20190711092340.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/f/8/2/f/2f82f74969874b3d3625d92853431b991a97c354-20190711092340.png	(from http://robotics.sdsmt.edu/memes)
14:11:21	144351/144351	---M--	200	added ('OK')	image/jpeg	etag:%2223edf66435ddb1:0%22	http://robotics.sdsmt.edu/images/6/6/a/b/1/66ab1f8136f367fb663a62e0d6555820e25a217e-dt180819.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/6/a/b/1/66ab1f8136f367fb663a62e0d6555820e25a217e-dt180819.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:23	125308/125308	---M--	200	added ('OK')	image/jpeg	etag:%2251141766435ddb1:0%22	http://robotics.sdsmt.edu/images/5/8/d/a/a/58daa5478b617f97da71ed511a2677668cb88760-dt190120.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/5/8/d/a/a/58daa5478b617f97da71ed511a2677668cb88760-dt190120.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:25	477686/477686	---M--	200	added ('OK')	image/png	etag:%2218c6866435ddb1:0%22	http://robotics.sdsmt.edu/images/f/c/0/f/3/fc0f3f44f30d0293690c930fdba507c7139bf026-dc257607abebbc95a3b96de07c5850b5.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/f/c/0/f/3/fc0f3f44f30d0293690c930fdba507c7139bf026-dc257607abebbc95a3b96de07c5850b5.png	(from http://robotics.sdsmt.edu/memes)
14:11:29	158107/158107	---M--	200	added ('OK')	image/jpeg	etag:%22793c1e66435ddb1:0%22	http://robotics.sdsmt.edu/images/7/8/c/1/0/78c1098402bc41a182acc91ba99dce78f79a9f5a-dt190303.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/7/8/c/1/0/78c1098402bc41a182acc91ba99dce78f79a9f5a-dt190303.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:31	159684/159684	---M--	200	added ('OK')	image/jpeg	etag:%2293642566435ddb1:0%22	http://robotics.sdsmt.edu/images/f/0/5/2/5/f052586762d4039f63009ff79f4cc81eed62ae2b-dt191201.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/f/0/5/2/5/f052586762d4039f63009ff79f4cc81eed62ae2b-dt191201.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:31	5131/5131	---M--	200	added ('OK')	image/jpeg	etag:%2223753866435ddb1:0%22	http://robotics.sdsmt.edu/images/1/e/1/e/a/1e1eab4c8ee8b2e8e141c20beafe9adf71ef9b0f-nutflex-profileimage-17f6af036a75ca11-300x300.jpeg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/e/1/e/a/1e1eab4c8ee8b2e8e141c20beafe9adf71ef9b0f-nutflex-profileimage-17f6af036a75ca11-300x300.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:33	145531/145531	---M--	200	added ('OK')	image/png	etag:%2221b03366435ddb1:0%22	http://robotics.sdsmt.edu/images/8/2/e/5/e/82e5e21911f64c163a5cd466c9eef873b8733a22-how-to-insert-usb-wrong-wrong-correct-32705799.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/2/e/5/e/82e5e21911f64c163a5cd466c9eef873b8733a22-how-to-insert-usb-wrong-wrong-correct-32705799.png	(from http://robotics.sdsmt.edu/memes)
14:11:33	19650/19650	---M--	200	added ('OK')	image/jpeg	etag:%22643b3d66435ddb1:0%22	http://robotics.sdsmt.edu/images/1/2/8/b/b/128bb47dd6222aafb7846cacf97a01dc7bbc95e0-programming-alcohol-chart.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/2/8/b/b/128bb47dd6222aafb7846cacf97a01dc7bbc95e0-programming-alcohol-chart.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:35	34733/34733	---M--	200	added ('OK')	image/png	etag:%222dc44666435ddb1:0%22	http://robotics.sdsmt.edu/images/9/2/9/a/7/929a7b5f6c3de5e5cc8c33c7ab0a1aeb7613541d-sandwich.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/2/9/a/7/929a7b5f6c3de5e5cc8c33c7ab0a1aeb7613541d-sandwich.png	(from http://robotics.sdsmt.edu/memes)
14:11:35	46511/46511	---M--	200	added ('OK')	image/jpeg	etag:%22cb4d5066435ddb1:0%22	http://robotics.sdsmt.edu/images/8/7/c/0/9/87c095e05b6083fec4408f3bff59d870cef8f146-snapchat-1108172028.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/7/c/0/9/87c095e05b6083fec4408f3bff59d870cef8f146-snapchat-1108172028.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:39	90383/90383	---M--	200	added ('OK')	image/jpeg	etag:%22a7735766435ddb1:0%22	http://robotics.sdsmt.edu/images/2/e/b/1/8/2eb187daae8de6f4ff56850d029c1044f09603dc-snapchat-1710213915.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/e/b/1/8/2eb187daae8de6f4ff56850d029c1044f09603dc-snapchat-1710213915.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:39	47640/47640	---M--	200	added ('OK')	image/jpeg	etag:%223d385c66435ddb1:0%22	http://robotics.sdsmt.edu/images/3/2/3/f/b/323fba2e1803c4648910d20828c61e3c59299920-snapchat-1873757254.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/3/2/3/f/b/323fba2e1803c4648910d20828c61e3c59299920-snapchat-1873757254.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:41	38867/38867	---M--	200	added ('OK')	image/jpeg	etag:%221fd6066435ddb1:0%22	http://robotics.sdsmt.edu/images/e/8/d/2/e/e8d2e5f8a9103cf45a36248b5596eedb4d8f03b0-snapchat-1910262953.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/e/8/d/2/e/e8d2e5f8a9103cf45a36248b5596eedb4d8f03b0-snapchat-1910262953.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:43	53921/53921	---M--	200	added ('OK')	image/jpeg	etag:%2214c26566435ddb1:0%22	http://robotics.sdsmt.edu/images/9/b/5/0/e/9b50eb7a0cca55fa974d3317de215a8c15b70d5f-snapchat-2123343952.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/b/5/0/e/9b50eb7a0cca55fa974d3317de215a8c15b70d5f-snapchat-2123343952.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:47	57271/57271	---M--	200	added ('OK')	image/jpeg	etag:%22acf7466435ddb1:0%22	http://robotics.sdsmt.edu/images/2/7/8/6/2/27862130bf0b383c40575943a866a8676fc6f921-snapchat-819118777.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/7/8/6/2/27862130bf0b383c40575943a866a8676fc6f921-snapchat-819118777.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:49	173522/173522	---M--	200	added ('OK')	image/jpeg	etag:%22154b6f66435ddb1:0%22	http://robotics.sdsmt.edu/images/1/d/0/b/a/1d0ba94d0c1af6cc90fe78f2720a17e6d808aee4-snapchat-476155296.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/d/0/b/a/1d0ba94d0c1af6cc90fe78f2720a17e6d808aee4-snapchat-476155296.jpg	(from http://robotics.sdsmt.edu/memes)
14:11:49	207/207	---M-Z	200	added ('OK')	text/plain	etag:%2207ce69c876d51:0%22	http://robotics.sdsmt.edu/robots.txt		(from http://robotics.sdsmt.edu/sponsors)
14:11:50	88613/88613	---M--	200	added ('OK')	image/gif	etag:%22bc73dd1166c4d51:0%22	http://robotics.sdsmt.edu/user/pages/memes/tumblr_mar16sUERW1qmt85zo1_500.gif	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/user/pages/memes/tumblr_mar16sUERW1qmt85zo1_500.gif	(from http://robotics.sdsmt.edu/memes)
14:11:50	173685/173685	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/user/pages/logo/Robo%20Logo%20Trans%20Light%20New.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/user/pages/logo/Robo%20Logo%20Trans%20Light%20New.png	(from http://robotics.sdsmt.edu/)
14:11:50	862178/862178	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/user/pages/01.home/igvc_wheel_compressed.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/user/pages/01.home/igvc_wheel_compressed.jpg	(from http://robotics.sdsmt.edu/)
14:11:51	105927/105927	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/0/5/4/e/8/054e816e728d94d82ce34267198f17cd72b7082d-instagramlogo.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/5/4/e/8/054e816e728d94d82ce34267198f17cd72b7082d-instagramlogo.png	(from http://robotics.sdsmt.edu/)
14:11:51	1062/1062	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/2/0/7/c/d/207cd27182e09a63eaaf7f0cc17f60031f02e12b-yt-icon.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/0/7/c/d/207cd27182e09a63eaaf7f0cc17f60031f02e12b-yt-icon.png	(from http://robotics.sdsmt.edu/)
14:11:51	50891/50891	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/3/1/f/f/1/31ff1e52b36efdcd96e57c357336060418db737c-facebooklogo.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/3/1/f/f/1/31ff1e52b36efdcd96e57c357336060418db737c-facebooklogo.png	(from http://robotics.sdsmt.edu/)
14:11:51	2805/2805	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/8/9/5/b/0/895b09be3c202bc553e9727b0c88fa48694f8faa-presicon.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/9/5/b/0/895b09be3c202bc553e9727b0c88fa48694f8faa-presicon.png	(from http://robotics.sdsmt.edu/)
14:11:51	877890/877890	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/3/5/0/9/83509a9a52455b448295676e11e2a86689d8ad4c-20231028133228-min.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/3/5/0/9/83509a9a52455b448295676e11e2a86689d8ad4c-20231028133228-min.jpg	(from http://robotics.sdsmt.edu/about)
14:11:53	528232/528232	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/9/e/0/9/6/9e09605c72dbb956a26ed23197f741a57c5bd0b1-superrobotimepicture.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/e/0/9/6/9e09605c72dbb956a26ed23197f741a57c5bd0b1-superrobotimepicture.jpg	(from http://robotics.sdsmt.edu/resources/super-robo-time)
14:11:53	3103001/3103001	URF---	200	added ('OK%20(cached)')	application/pdf		http://downloads.basicmicro.com/docs/roboclaw_user_manual.pdf	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/downloads.basicmicro.com/docs/roboclaw_user_manual.pdf	(from http://robotics.sdsmt.edu/resources/robo-parts)
14:11:55	20587/20587	URF---	200	added ('OK%20(cached)')	application/zip		http://downloads.basicmicro.com/code/arduino.zip	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/downloads.basicmicro.com/code/arduino.zip	(from http://robotics.sdsmt.edu/resources/robo-parts)
14:11:55	83307/83307	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/2/a/7/4/2/2a74265747380646e12d3d04820e368ee4999053-bts7960schematic.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/a/7/4/2/2a74265747380646e12d3d04820e368ee4999053-bts7960schematic.jpg	(from http://robotics.sdsmt.edu/resources/robo-parts)
14:12:07	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22912ec66d7572ff821749319396470bde%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css)
14:12:07	107517/107517	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/6/6/3/f/8/663f8a2b5561a374d621505fb324a85f662973cd-atmega328p.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/6/3/f/8/663f8a2b5561a374d621505fb324a85f662973cd-atmega328p.png	(from http://robotics.sdsmt.edu/resources/robo-parts)
